FFTOut#2.csv,,,Created,06/28/16,Time Zn,UT,
***BEGIN DATA COLLECTION***
KHz
,-999.02344,-998.04688,-997.07031,-996.09375,-995.11719,-994.14063,-993.16406,-992.18750,-991.21094,-990.23438,-989.25781,-988.28125,-987.30469,-986.32813,-985.35156,-984.37500,-983.39844,-982.42188,-981.44531,-980.46875,-979.49219,-978.51563,-977.53906,-976.56250,-975.58594,-974.60938,-973.63281,-972.65625,-971.67969,-970.70313,-969.72656,-968.75000,-967.77344,-966.79688,-965.82031,-964.84375,-963.86719,-962.89063,-961.91406,-960.93750,-959.96094,-958.98438,-958.00781,-957.03125,-956.05469,-955.07813,-954.10156,-953.12500,-952.14844,-951.17188,-950.19531,-949.21875,-948.24219,-947.26563,-946.28906,-945.31250,-944.33594,-943.35938,-942.38281,-941.40625,-940.42969,-939.45313,-938.47656,-937.50000,-936.52344,-935.54688,-934.57031,-933.59375,-932.61719,-931.64063,-930.66406,-929.68750,-928.71094,-927.73438,-926.75781,-925.78125,-924.80469,-923.82813,-922.85156,-921.87500,-920.89844,-919.92188,-918.94531,-917.96875,-916.99219,-916.01563,-915.03906,-914.06250,-913.08594,-912.10938,-911.13281,-910.15625,-909.17969,-908.20313,-907.22656,-906.25000,-905.27344,-904.29688,-903.32031,-902.34375,-901.36719,-900.39063,-899.41406,-898.43750,-897.46094,-896.48438,-895.50781,-894.53125,-893.55469,-892.57813,-891.60156,-890.62500,-889.64844,-888.67188,-887.69531,-886.71875,-885.74219,-884.76563,-883.78906,-882.81250,-881.83594,-880.85938,-879.88281,-878.90625,-877.92969,-876.95313,-875.97656,-875.00000,-874.02344,-873.04688,-872.07031,-871.09375,-870.11719,-869.14063,-868.16406,-867.18750,-866.21094,-865.23438,-864.25781,-863.28125,-862.30469,-861.32813,-860.35156,-859.37500,-858.39844,-857.42188,-856.44531,-855.46875,-854.49219,-853.51563,-852.53906,-851.56250,-850.58594,-849.60938,-848.63281,-847.65625,-846.67969,-845.70313,-844.72656,-843.75000,-842.77344,-841.79688,-840.82031,-839.84375,-838.86719,-837.89063,-836.91406,-835.93750,-834.96094,-833.98438,-833.00781,-832.03125,-831.05469,-830.07813,-829.10156,-828.12500,-827.14844,-826.17188,-825.19531,-824.21875,-823.24219,-822.26563,-821.28906,-820.31250,-819.33594,-818.35938,-817.38281,-816.40625,-815.42969,-814.45313,-813.47656,-812.50000,-811.52344,-810.54688,-809.57031,-808.59375,-807.61719,-806.64063,-805.66406,-804.68750,-803.71094,-802.73438,-801.75781,-800.78125,-799.80469,-798.82813,-797.85156,-796.87500,-795.89844,-794.92188,-793.94531,-792.96875,-791.99219,-791.01563,-790.03906,-789.06250,-788.08594,-787.10938,-786.13281,-785.15625,-784.17969,-783.20313,-782.22656,-781.25000,-780.27344,-779.29688,-778.32031,-777.34375,-776.36719,-775.39063,-774.41406,-773.43750,-772.46094,-771.48438,-770.50781,-769.53125,-768.55469,-767.57813,-766.60156,-765.62500,-764.64844,-763.67188,-762.69531,-761.71875,-760.74219,-759.76563,-758.78906,-757.81250,-756.83594,-755.85938,-754.88281,-753.90625,-752.92969,-751.95313,-750.97656,-750.00000,-749.02344,-748.04688,-747.07031,-746.09375,-745.11719,-744.14063,-743.16406,-742.18750,-741.21094,-740.23438,-739.25781,-738.28125,-737.30469,-736.32813,-735.35156,-734.37500,-733.39844,-732.42188,-731.44531,-730.46875,-729.49219,-728.51563,-727.53906,-726.56250,-725.58594,-724.60938,-723.63281,-722.65625,-721.67969,-720.70313,-719.72656,-718.75000,-717.77344,-716.79688,-715.82031,-714.84375,-713.86719,-712.89063,-711.91406,-710.93750,-709.96094,-708.98438,-708.00781,-707.03125,-706.05469,-705.07813,-704.10156,-703.12500,-702.14844,-701.17188,-700.19531,-699.21875,-698.24219,-697.26563,-696.28906,-695.31250,-694.33594,-693.35938,-692.38281,-691.40625,-690.42969,-689.45313,-688.47656,-687.50000,-686.52344,-685.54688,-684.57031,-683.59375,-682.61719,-681.64063,-680.66406,-679.68750,-678.71094,-677.73438,-676.75781,-675.78125,-674.80469,-673.82813,-672.85156,-671.87500,-670.89844,-669.92188,-668.94531,-667.96875,-666.99219,-666.01563,-665.03906,-664.06250,-663.08594,-662.10938,-661.13281,-660.15625,-659.17969,-658.20313,-657.22656,-656.25000,-655.27344,-654.29688,-653.32031,-652.34375,-651.36719,-650.39063,-649.41406,-648.43750,-647.46094,-646.48438,-645.50781,-644.53125,-643.55469,-642.57813,-641.60156,-640.62500,-639.64844,-638.67188,-637.69531,-636.71875,-635.74219,-634.76563,-633.78906,-632.81250,-631.83594,-630.85938,-629.88281,-628.90625,-627.92969,-626.95313,-625.97656,-625.00000,-624.02344,-623.04688,-622.07031,-621.09375,-620.11719,-619.14063,-618.16406,-617.18750,-616.21094,-615.23438,-614.25781,-613.28125,-612.30469,-611.32813,-610.35156,-609.37500,-608.39844,-607.42188,-606.44531,-605.46875,-604.49219,-603.51563,-602.53906,-601.56250,-600.58594,-599.60938,-598.63281,-597.65625,-596.67969,-595.70313,-594.72656,-593.75000,-592.77344,-591.79688,-590.82031,-589.84375,-588.86719,-587.89063,-586.91406,-585.93750,-584.96094,-583.98438,-583.00781,-582.03125,-581.05469,-580.07813,-579.10156,-578.12500,-577.14844,-576.17188,-575.19531,-574.21875,-573.24219,-572.26563,-571.28906,-570.31250,-569.33594,-568.35938,-567.38281,-566.40625,-565.42969,-564.45313,-563.47656,-562.50000,-561.52344,-560.54688,-559.57031,-558.59375,-557.61719,-556.64063,-555.66406,-554.68750,-553.71094,-552.73438,-551.75781,-550.78125,-549.80469,-548.82813,-547.85156,-546.87500,-545.89844,-544.92188,-543.94531,-542.96875,-541.99219,-541.01563,-540.03906,-539.06250,-538.08594,-537.10938,-536.13281,-535.15625,-534.17969,-533.20313,-532.22656,-531.25000,-530.27344,-529.29688,-528.32031,-527.34375,-526.36719,-525.39063,-524.41406,-523.43750,-522.46094,-521.48438,-520.50781,-519.53125,-518.55469,-517.57813,-516.60156,-515.62500,-514.64844,-513.67188,-512.69531,-511.71875,-510.74219,-509.76563,-508.78906,-507.81250,-506.83594,-505.85938,-504.88281,-503.90625,-502.92969,-501.95313,-500.97656,-500.00000,-499.02344,-498.04688,-497.07031,-496.09375,-495.11719,-494.14063,-493.16406,-492.18750,-491.21094,-490.23438,-489.25781,-488.28125,-487.30469,-486.32813,-485.35156,-484.37500,-483.39844,-482.42188,-481.44531,-480.46875,-479.49219,-478.51563,-477.53906,-476.56250,-475.58594,-474.60938,-473.63281,-472.65625,-471.67969,-470.70313,-469.72656,-468.75000,-467.77344,-466.79688,-465.82031,-464.84375,-463.86719,-462.89063,-461.91406,-460.93750,-459.96094,-458.98438,-458.00781,-457.03125,-456.05469,-455.07813,-454.10156,-453.12500,-452.14844,-451.17188,-450.19531,-449.21875,-448.24219,-447.26563,-446.28906,-445.31250,-444.33594,-443.35938,-442.38281,-441.40625,-440.42969,-439.45313,-438.47656,-437.50000,-436.52344,-435.54688,-434.57031,-433.59375,-432.61719,-431.64063,-430.66406,-429.68750,-428.71094,-427.73438,-426.75781,-425.78125,-424.80469,-423.82813,-422.85156,-421.87500,-420.89844,-419.92188,-418.94531,-417.96875,-416.99219,-416.01563,-415.03906,-414.06250,-413.08594,-412.10938,-411.13281,-410.15625,-409.17969,-408.20313,-407.22656,-406.25000,-405.27344,-404.29688,-403.32031,-402.34375,-401.36719,-400.39063,-399.41406,-398.43750,-397.46094,-396.48438,-395.50781,-394.53125,-393.55469,-392.57813,-391.60156,-390.62500,-389.64844,-388.67188,-387.69531,-386.71875,-385.74219,-384.76563,-383.78906,-382.81250,-381.83594,-380.85938,-379.88281,-378.90625,-377.92969,-376.95313,-375.97656,-375.00000,-374.02344,-373.04688,-372.07031,-371.09375,-370.11719,-369.14063,-368.16406,-367.18750,-366.21094,-365.23438,-364.25781,-363.28125,-362.30469,-361.32813,-360.35156,-359.37500,-358.39844,-357.42188,-356.44531,-355.46875,-354.49219,-353.51563,-352.53906,-351.56250,-350.58594,-349.60938,-348.63281,-347.65625,-346.67969,-345.70313,-344.72656,-343.75000,-342.77344,-341.79688,-340.82031,-339.84375,-338.86719,-337.89063,-336.91406,-335.93750,-334.96094,-333.98438,-333.00781,-332.03125,-331.05469,-330.07813,-329.10156,-328.12500,-327.14844,-326.17188,-325.19531,-324.21875,-323.24219,-322.26563,-321.28906,-320.31250,-319.33594,-318.35938,-317.38281,-316.40625,-315.42969,-314.45313,-313.47656,-312.50000,-311.52344,-310.54688,-309.57031,-308.59375,-307.61719,-306.64063,-305.66406,-304.68750,-303.71094,-302.73438,-301.75781,-300.78125,-299.80469,-298.82813,-297.85156,-296.87500,-295.89844,-294.92188,-293.94531,-292.96875,-291.99219,-291.01563,-290.03906,-289.06250,-288.08594,-287.10938,-286.13281,-285.15625,-284.17969,-283.20313,-282.22656,-281.25000,-280.27344,-279.29688,-278.32031,-277.34375,-276.36719,-275.39063,-274.41406,-273.43750,-272.46094,-271.48438,-270.50781,-269.53125,-268.55469,-267.57813,-266.60156,-265.62500,-264.64844,-263.67188,-262.69531,-261.71875,-260.74219,-259.76563,-258.78906,-257.81250,-256.83594,-255.85938,-254.88281,-253.90625,-252.92969,-251.95313,-250.97656,-250.00000,-249.02344,-248.04688,-247.07031,-246.09375,-245.11719,-244.14063,-243.16406,-242.18750,-241.21094,-240.23438,-239.25781,-238.28125,-237.30469,-236.32813,-235.35156,-234.37500,-233.39844,-232.42188,-231.44531,-230.46875,-229.49219,-228.51563,-227.53906,-226.56250,-225.58594,-224.60938,-223.63281,-222.65625,-221.67969,-220.70313,-219.72656,-218.75000,-217.77344,-216.79688,-215.82031,-214.84375,-213.86719,-212.89063,-211.91406,-210.93750,-209.96094,-208.98438,-208.00781,-207.03125,-206.05469,-205.07813,-204.10156,-203.12500,-202.14844,-201.17188,-200.19531,-199.21875,-198.24219,-197.26563,-196.28906,-195.31250,-194.33594,-193.35938,-192.38281,-191.40625,-190.42969,-189.45313,-188.47656,-187.50000,-186.52344,-185.54688,-184.57031,-183.59375,-182.61719,-181.64063,-180.66406,-179.68750,-178.71094,-177.73438,-176.75781,-175.78125,-174.80469,-173.82813,-172.85156,-171.87500,-170.89844,-169.92188,-168.94531,-167.96875,-166.99219,-166.01563,-165.03906,-164.06250,-163.08594,-162.10938,-161.13281,-160.15625,-159.17969,-158.20313,-157.22656,-156.25000,-155.27344,-154.29688,-153.32031,-152.34375,-151.36719,-150.39063,-149.41406,-148.43750,-147.46094,-146.48438,-145.50781,-144.53125,-143.55469,-142.57813,-141.60156,-140.62500,-139.64844,-138.67188,-137.69531,-136.71875,-135.74219,-134.76563,-133.78906,-132.81250,-131.83594,-130.85938,-129.88281,-128.90625,-127.92969,-126.95313,-125.97656,-125.00000,-124.02344,-123.04688,-122.07031,-121.09375,-120.11719,-119.14063,-118.16406,-117.18750,-116.21094,-115.23438,-114.25781,-113.28125,-112.30469,-111.32813,-110.35156,-109.37500,-108.39844,-107.42188,-106.44531,-105.46875,-104.49219,-103.51563,-102.53906,-101.56250,-100.58594,-99.60938,-98.63281,-97.65625,-96.67969,-95.70313,-94.72656,-93.75000,-92.77344,-91.79688,-90.82031,-89.84375,-88.86719,-87.89063,-86.91406,-85.93750,-84.96094,-83.98438,-83.00781,-82.03125,-81.05469,-80.07813,-79.10156,-78.12500,-77.14844,-76.17188,-75.19531,-74.21875,-73.24219,-72.26563,-71.28906,-70.31250,-69.33594,-68.35938,-67.38281,-66.40625,-65.42969,-64.45313,-63.47656,-62.50000,-61.52344,-60.54688,-59.57031,-58.59375,-57.61719,-56.64063,-55.66406,-54.68750,-53.71094,-52.73438,-51.75781,-50.78125,-49.80469,-48.82813,-47.85156,-46.87500,-45.89844,-44.92188,-43.94531,-42.96875,-41.99219,-41.01563,-40.03906,-39.06250,-38.08594,-37.10938,-36.13281,-35.15625,-34.17969,-33.20313,-32.22656,-31.25000,-30.27344,-29.29688,-28.32031,-27.34375,-26.36719,-25.39063,-24.41406,-23.43750,-22.46094,-21.48438,-20.50781,-19.53125,-18.55469,-17.57813,-16.60156,-15.62500,-14.64844,-13.67188,-12.69531,-11.71875,-10.74219,-9.76563,-8.78906,-7.81250,-6.83594,-5.85938,-4.88281,-3.90625,-2.92969,-1.95313,-0.97656,0.00000,0.97656,1.95313,2.92969,3.90625,4.88281,5.85938,6.83594,7.81250,8.78906,9.76563,10.74219,11.71875,12.69531,13.67188,14.64844,15.62500,16.60156,17.57813,18.55469,19.53125,20.50781,21.48438,22.46094,23.43750,24.41406,25.39063,26.36719,27.34375,28.32031,29.29688,30.27344,31.25000,32.22656,33.20313,34.17969,35.15625,36.13281,37.10938,38.08594,39.06250,40.03906,41.01563,41.99219,42.96875,43.94531,44.92188,45.89844,46.87500,47.85156,48.82813,49.80469,50.78125,51.75781,52.73438,53.71094,54.68750,55.66406,56.64063,57.61719,58.59375,59.57031,60.54688,61.52344,62.50000,63.47656,64.45313,65.42969,66.40625,67.38281,68.35938,69.33594,70.31250,71.28906,72.26563,73.24219,74.21875,75.19531,76.17188,77.14844,78.12500,79.10156,80.07813,81.05469,82.03125,83.00781,83.98438,84.96094,85.93750,86.91406,87.89063,88.86719,89.84375,90.82031,91.79688,92.77344,93.75000,94.72656,95.70313,96.67969,97.65625,98.63281,99.60938,100.58594,101.56250,102.53906,103.51563,104.49219,105.46875,106.44531,107.42188,108.39844,109.37500,110.35156,111.32813,112.30469,113.28125,114.25781,115.23438,116.21094,117.18750,118.16406,119.14063,120.11719,121.09375,122.07031,123.04688,124.02344,125.00000,125.97656,126.95313,127.92969,128.90625,129.88281,130.85938,131.83594,132.81250,133.78906,134.76563,135.74219,136.71875,137.69531,138.67188,139.64844,140.62500,141.60156,142.57813,143.55469,144.53125,145.50781,146.48438,147.46094,148.43750,149.41406,150.39063,151.36719,152.34375,153.32031,154.29688,155.27344,156.25000,157.22656,158.20313,159.17969,160.15625,161.13281,162.10938,163.08594,164.06250,165.03906,166.01563,166.99219,167.96875,168.94531,169.92188,170.89844,171.87500,172.85156,173.82813,174.80469,175.78125,176.75781,177.73438,178.71094,179.68750,180.66406,181.64063,182.61719,183.59375,184.57031,185.54688,186.52344,187.50000,188.47656,189.45313,190.42969,191.40625,192.38281,193.35938,194.33594,195.31250,196.28906,197.26563,198.24219,199.21875,200.19531,201.17188,202.14844,203.12500,204.10156,205.07813,206.05469,207.03125,208.00781,208.98438,209.96094,210.93750,211.91406,212.89063,213.86719,214.84375,215.82031,216.79688,217.77344,218.75000,219.72656,220.70313,221.67969,222.65625,223.63281,224.60938,225.58594,226.56250,227.53906,228.51563,229.49219,230.46875,231.44531,232.42188,233.39844,234.37500,235.35156,236.32813,237.30469,238.28125,239.25781,240.23438,241.21094,242.18750,243.16406,244.14063,245.11719,246.09375,247.07031,248.04688,249.02344,250.00000,250.97656,251.95313,252.92969,253.90625,254.88281,255.85938,256.83594,257.81250,258.78906,259.76563,260.74219,261.71875,262.69531,263.67188,264.64844,265.62500,266.60156,267.57813,268.55469,269.53125,270.50781,271.48438,272.46094,273.43750,274.41406,275.39063,276.36719,277.34375,278.32031,279.29688,280.27344,281.25000,282.22656,283.20313,284.17969,285.15625,286.13281,287.10938,288.08594,289.06250,290.03906,291.01563,291.99219,292.96875,293.94531,294.92188,295.89844,296.87500,297.85156,298.82813,299.80469,300.78125,301.75781,302.73438,303.71094,304.68750,305.66406,306.64063,307.61719,308.59375,309.57031,310.54688,311.52344,312.50000,313.47656,314.45313,315.42969,316.40625,317.38281,318.35938,319.33594,320.31250,321.28906,322.26563,323.24219,324.21875,325.19531,326.17188,327.14844,328.12500,329.10156,330.07813,331.05469,332.03125,333.00781,333.98438,334.96094,335.93750,336.91406,337.89063,338.86719,339.84375,340.82031,341.79688,342.77344,343.75000,344.72656,345.70313,346.67969,347.65625,348.63281,349.60938,350.58594,351.56250,352.53906,353.51563,354.49219,355.46875,356.44531,357.42188,358.39844,359.37500,360.35156,361.32813,362.30469,363.28125,364.25781,365.23438,366.21094,367.18750,368.16406,369.14063,370.11719,371.09375,372.07031,373.04688,374.02344,375.00000,375.97656,376.95313,377.92969,378.90625,379.88281,380.85938,381.83594,382.81250,383.78906,384.76563,385.74219,386.71875,387.69531,388.67188,389.64844,390.62500,391.60156,392.57813,393.55469,394.53125,395.50781,396.48438,397.46094,398.43750,399.41406,400.39063,401.36719,402.34375,403.32031,404.29688,405.27344,406.25000,407.22656,408.20313,409.17969,410.15625,411.13281,412.10938,413.08594,414.06250,415.03906,416.01563,416.99219,417.96875,418.94531,419.92188,420.89844,421.87500,422.85156,423.82813,424.80469,425.78125,426.75781,427.73438,428.71094,429.68750,430.66406,431.64063,432.61719,433.59375,434.57031,435.54688,436.52344,437.50000,438.47656,439.45313,440.42969,441.40625,442.38281,443.35938,444.33594,445.31250,446.28906,447.26563,448.24219,449.21875,450.19531,451.17188,452.14844,453.12500,454.10156,455.07813,456.05469,457.03125,458.00781,458.98438,459.96094,460.93750,461.91406,462.89063,463.86719,464.84375,465.82031,466.79688,467.77344,468.75000,469.72656,470.70313,471.67969,472.65625,473.63281,474.60938,475.58594,476.56250,477.53906,478.51563,479.49219,480.46875,481.44531,482.42188,483.39844,484.37500,485.35156,486.32813,487.30469,488.28125,489.25781,490.23438,491.21094,492.18750,493.16406,494.14063,495.11719,496.09375,497.07031,498.04688,499.02344,500.00000,500.97656,501.95313,502.92969,503.90625,504.88281,505.85938,506.83594,507.81250,508.78906,509.76563,510.74219,511.71875,512.69531,513.67188,514.64844,515.62500,516.60156,517.57813,518.55469,519.53125,520.50781,521.48438,522.46094,523.43750,524.41406,525.39063,526.36719,527.34375,528.32031,529.29688,530.27344,531.25000,532.22656,533.20313,534.17969,535.15625,536.13281,537.10938,538.08594,539.06250,540.03906,541.01563,541.99219,542.96875,543.94531,544.92188,545.89844,546.87500,547.85156,548.82813,549.80469,550.78125,551.75781,552.73438,553.71094,554.68750,555.66406,556.64063,557.61719,558.59375,559.57031,560.54688,561.52344,562.50000,563.47656,564.45313,565.42969,566.40625,567.38281,568.35938,569.33594,570.31250,571.28906,572.26563,573.24219,574.21875,575.19531,576.17188,577.14844,578.12500,579.10156,580.07813,581.05469,582.03125,583.00781,583.98438,584.96094,585.93750,586.91406,587.89063,588.86719,589.84375,590.82031,591.79688,592.77344,593.75000,594.72656,595.70313,596.67969,597.65625,598.63281,599.60938,600.58594,601.56250,602.53906,603.51563,604.49219,605.46875,606.44531,607.42188,608.39844,609.37500,610.35156,611.32813,612.30469,613.28125,614.25781,615.23438,616.21094,617.18750,618.16406,619.14063,620.11719,621.09375,622.07031,623.04688,624.02344,625.00000,625.97656,626.95313,627.92969,628.90625,629.88281,630.85938,631.83594,632.81250,633.78906,634.76563,635.74219,636.71875,637.69531,638.67188,639.64844,640.62500,641.60156,642.57813,643.55469,644.53125,645.50781,646.48438,647.46094,648.43750,649.41406,650.39063,651.36719,652.34375,653.32031,654.29688,655.27344,656.25000,657.22656,658.20313,659.17969,660.15625,661.13281,662.10938,663.08594,664.06250,665.03906,666.01563,666.99219,667.96875,668.94531,669.92188,670.89844,671.87500,672.85156,673.82813,674.80469,675.78125,676.75781,677.73438,678.71094,679.68750,680.66406,681.64063,682.61719,683.59375,684.57031,685.54688,686.52344,687.50000,688.47656,689.45313,690.42969,691.40625,692.38281,693.35938,694.33594,695.31250,696.28906,697.26563,698.24219,699.21875,700.19531,701.17188,702.14844,703.12500,704.10156,705.07813,706.05469,707.03125,708.00781,708.98438,709.96094,710.93750,711.91406,712.89063,713.86719,714.84375,715.82031,716.79688,717.77344,718.75000,719.72656,720.70313,721.67969,722.65625,723.63281,724.60938,725.58594,726.56250,727.53906,728.51563,729.49219,730.46875,731.44531,732.42188,733.39844,734.37500,735.35156,736.32813,737.30469,738.28125,739.25781,740.23438,741.21094,742.18750,743.16406,744.14063,745.11719,746.09375,747.07031,748.04688,749.02344,750.00000,750.97656,751.95313,752.92969,753.90625,754.88281,755.85938,756.83594,757.81250,758.78906,759.76563,760.74219,761.71875,762.69531,763.67188,764.64844,765.62500,766.60156,767.57813,768.55469,769.53125,770.50781,771.48438,772.46094,773.43750,774.41406,775.39063,776.36719,777.34375,778.32031,779.29688,780.27344,781.25000,782.22656,783.20313,784.17969,785.15625,786.13281,787.10938,788.08594,789.06250,790.03906,791.01563,791.99219,792.96875,793.94531,794.92188,795.89844,796.87500,797.85156,798.82813,799.80469,800.78125,801.75781,802.73438,803.71094,804.68750,805.66406,806.64063,807.61719,808.59375,809.57031,810.54688,811.52344,812.50000,813.47656,814.45313,815.42969,816.40625,817.38281,818.35938,819.33594,820.31250,821.28906,822.26563,823.24219,824.21875,825.19531,826.17188,827.14844,828.12500,829.10156,830.07813,831.05469,832.03125,833.00781,833.98438,834.96094,835.93750,836.91406,837.89063,838.86719,839.84375,840.82031,841.79688,842.77344,843.75000,844.72656,845.70313,846.67969,847.65625,848.63281,849.60938,850.58594,851.56250,852.53906,853.51563,854.49219,855.46875,856.44531,857.42188,858.39844,859.37500,860.35156,861.32813,862.30469,863.28125,864.25781,865.23438,866.21094,867.18750,868.16406,869.14063,870.11719,871.09375,872.07031,873.04688,874.02344,875.00000,875.97656,876.95313,877.92969,878.90625,879.88281,880.85938,881.83594,882.81250,883.78906,884.76563,885.74219,886.71875,887.69531,888.67188,889.64844,890.62500,891.60156,892.57813,893.55469,894.53125,895.50781,896.48438,897.46094,898.43750,899.41406,900.39063,901.36719,902.34375,903.32031,904.29688,905.27344,906.25000,907.22656,908.20313,909.17969,910.15625,911.13281,912.10938,913.08594,914.06250,915.03906,916.01563,916.99219,917.96875,918.94531,919.92188,920.89844,921.87500,922.85156,923.82813,924.80469,925.78125,926.75781,927.73438,928.71094,929.68750,930.66406,931.64063,932.61719,933.59375,934.57031,935.54688,936.52344,937.50000,938.47656,939.45313,940.42969,941.40625,942.38281,943.35938,944.33594,945.31250,946.28906,947.26563,948.24219,949.21875,950.19531,951.17188,952.14844,953.12500,954.10156,955.07813,956.05469,957.03125,958.00781,958.98438,959.96094,960.93750,961.91406,962.89063,963.86719,964.84375,965.82031,966.79688,967.77344,968.75000,969.72656,970.70313,971.67969,972.65625,973.63281,974.60938,975.58594,976.56250,977.53906,978.51563,979.49219,980.46875,981.44531,982.42188,983.39844,984.37500,985.35156,986.32813,987.30469,988.28125,989.25781,990.23438,991.21094,992.18750,993.16406,994.14063,995.11719,996.09375,997.07031,998.04688,999.02344
